timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, right_hand
1626443668439, 0.001118, 0.000767, 0.010544, -0.013471, -0.000661, 0.00259, 0
1626443668538, 0.001989, 0.001191, -0.006338, 0.01424, -0.0049, 0.019991, 0
1626443668637, -0.011175, -0.005015, 0.014738, -0.030108, 0.021363, -0.000229, 0
1626443668737, 0.003762, 0.002837, -0.001937, -0.007561, -0.005806, 0.003135, 0
1626443668836, 0.001598, 0.001659, 0.006067, -0.006493, -0.009753, 0.000901, 0
1626443668935, 0.004805, 0.004346, 0.000491, 0.03206, -0.025941, 0.000241, 0
1626443669035, -0.000292, -0.000847, -0.012678, 0.027643, -0.00028, 0.015412, 0
1626443669134, 0.00243, 0.004007, -0.010732, 0.097288, 0.01086, 0.035008, 0
1626443669233, 0.009093, -0.008562, 0.013493, -0.252053, -0.262665, -0.080291, 0
1626443666254, -0.013552, 0.001295, -0.02956, -0.00687, 0.045395, -0.034811, 0
1626443666353, 0.008621, 0.002771, 0.015365, -0.059658, 0.060729, -0.046144, 0
1626443666453, 0.01311, 0.006906, -0.012509, 0.018031, 0.044597, 0.000375, 0
1626443666552, -0.024904, -0.006086, -0.000622, 0.021721, 0.052382, -0.029702, 0
1626443666651, -0.005508, -0.002025, -0.006306, -0.078721, 0.162725, -0.04068, 0
1626443666751, 0.02397, 0.016706, -0.017511, -0.053708, 0.065585, -0.027056, 0
1626443666850, 0.011493, 0.008188, -0.006053, -0.000788, -0.011628, 0.027213, 0
1626443666949, 0.00481, -0.01064, 0.010816, 0.020025, -0.033066, 0.027286, 0
1626443667049, -0.012261, -0.001197, -0.008066, 0.003969, 0.000281, 0.000559, 0
1626443667148, -0.004289, 0.000088, -0.00028, -0.009132, -0.006584, 0.003161, 0
1626443667247, 0.001422, 0.006392, -0.003139, 0.008404, 0.00692, 0.002204, 0
1626443667346, -0.003247, 0.001409, -0.001104, -0.0047, -0.009016, 0.008405, 0
1626443667446, -0.011056, -0.003283, 0.003121, 0.024655, -0.012103, -0.005275, 0
1626443667545, 0.005153, 0.000866, 0.007017, 0.022779, -0.00001, -0.003625, 0
1626443667644, -0.007154, 0.001895, 0.012497, -0.039664, 0.023158, 0.003014, 0
1626443667744, -0.001737, 0.002117, -0.009445, 0.014568, -0.002447, 0.012652, 0
1626443667843, 0.005805, 0.003079, -0.010451, 0.083877, -0.01625, 0.026724, 0
1626443667942, -0.013828, -0.008009, 0.023092, 0.048306, -0.000472, 0.000533, 0
1626443668042, 0.003974, 0.002293, -0.010193, 0.037306, -0.004116, 0.004332, 0
1626443668141, 0.008723, 0.00312, 0.0165, -0.00753, 0.004899, 0.002425, 0
1626443668240, -0.009825, 0.000578, -0.006865, -0.00021, 0.018172, 0.005632, 0
1626443668340, -0.005147, -0.001117, 0.001208, 0.010064, 0.010964, -0.004817, 0
1626443668439, 0.001118, 0.000767, 0.010544, -0.013471, -0.000661, 0.00259, 0
1626443668538, 0.001989, 0.001191, -0.006338, 0.01424, -0.0049, 0.019991, 0
1626443668637, -0.011175, -0.005015, 0.014738, -0.030108, 0.021363, -0.000229, 0
1626443668737, 0.003762, 0.002837, -0.001937, -0.007561, -0.005806, 0.003135, 0
1626443668836, 0.001598, 0.001659, 0.006067, -0.006493, -0.009753, 0.000901, 0
1626443668935, 0.004805, 0.004346, 0.000491, 0.03206, -0.025941, 0.000241, 0
1626443669035, -0.000292, -0.000847, -0.012678, 0.027643, -0.00028, 0.015412, 0
1626443669134, 0.00243, 0.004007, -0.010732, 0.097288, 0.01086, 0.035008, 0
1626443669233, 0.009093, -0.008562, 0.013493, -0.252053, -0.262665, -0.080291, 0
